data/spl/172.31.69.19/cap_00428_20180223180508,94.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00508_20180223184746,32.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00847_20180215215629,93.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00415_20180223175810,152.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00677_20180215202548,159.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00154_20180215154653,235.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00917_20180223222554,453.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00213_20180223161029,70.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00706_20180223203323,137.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00848_20180215215701,64.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00673_20180223201546,37.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00809_20180223212818,152.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00413_20180223175706,1006.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00399_20180223174939,320.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00261_20180223163605,108.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00835_20180223214211,91.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00538_20180223190347,171.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00818_20180223213306,134.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00625_20180215195805,101.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00700_20180223203012,170.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00492_20180215184710,64.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00412_20180223175637,1050.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00277_20180215165228,124.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00833_20180215214900,93.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00871_20180223220122,115.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00139_20180215153855,226.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00047_20180215144948,94.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00972_20180215230310,113.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00769_20180223210700,88.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00910_20180215223004,226.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00980_20180215230726,127.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00269_20180223164021,163.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00697_20180215203630,101.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00302_20180223165755,50.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00552_20180223191114,81.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00412_20180215180428,87.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00759_20180223210138,85.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00160_20180223154210,96.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00498_20180223184226,132.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00238_20180223162347,84.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00051_20180215145156,115.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00545_20180215191524,127.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00523_20180215190340,32.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00129_20180215153333,172.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00992_20180215231352,51.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00330_20180223171250,212.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00373_20180223173546,187.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00343_20180223171946,42.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00259_20180223163501,50.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00300_20180223165652,69.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00446_20180215182236,31.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00489_20180223183738,106.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00548_20180223190906,118.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00316_20180215171317,142.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00758_20180223210106,107.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00537_20180223190316,112.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00101_20180215151838,161.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00831_20180223214002,427.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00741_20180223205203,201.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00950_20180215225124,573.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00243_20180223162627,35.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00013_20180223142346,70.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00691_20180215203317,172.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.19/cap_00157_20180223154034,250.0,0.0,0.0,0.0,0.0
