data/spl/172.31.69.12/cap_00174_20180215155647,16.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00507_20180301184655,66.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00428_20180223180508,203.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00698_20180215203610,0.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00473_20180215183612,0.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00727_20180223204438,292.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00603_20180301193807,175.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00299_20180223165620,234.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00604_20180301193839,161.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00703_20180302210213,123.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00756_20180223210004,87.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00332_20180301171335,32.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00630_20180302202317,214.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00037_20180302150704,125.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00839_20180302221445,56.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00869_20180223220020,110.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00340_20180223171812,200.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00324_20180301170920,862.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00795_20180302215117,110.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00443_20180302184334,108.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00486_20180215184316,0.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00034_20180215144202,76.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00230_20180223161932,323.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00872_20180302223222,62.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00257_20180302170421,83.0,0.0,0.0,0.0,160.0
data/spl/172.31.69.12/cap_00223_20180223161548,453.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00866_20180302222909,96.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00108_20180215152129,18.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00882_20180215221423,75.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00448_20180302184613,109.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00990_20180215231155,49.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00658_20180223200750,20.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00893_20180223221308,25.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00270_20180223164052,233.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00746_20180215210145,144.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00814_20180301213039,74.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00586_20180215193626,145.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00575_20180301192311,53.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00855_20180215220013,9.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00715_20180302210837,146.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00460_20180302185237,141.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00567_20180302194942,109.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00799_20180301212239,58.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00480_20180301183231,46.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00317_20180215171257,109.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00167_20180301154538,117.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00700_20180223203012,23.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00808_20180301212729,434.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00411_20180302182630,109.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00558_20180302194453,122.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00382_20180302181102,90.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00586_20180301192903,45.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_01017_20180223231916,62.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00343_20180302175013,126.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00869_20180302223045,71.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00341_20180223171844,277.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00697_20180301202815,1446.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00980_20180215230644,8.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00497_20180301184136,89.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00849_20180301214919,107.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00800_20180215213037,7.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.12/cap_00880_20180215221315,68.0,0.0,0.0,0.0,0.0
