data/spl/172.31.69.13/cap_00252_20180301185041,122.0,0.0,0.0,4.0,0.0
data/spl/172.31.69.13/cap_00975_20180223225656,78.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00295_20180302174340,87.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00424_20180223180303,126.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00108_20180223151430,5.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00590_20180301215057,1623.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00496_20180302193051,7.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00444_20180223181342,45.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00573_20180302201159,809.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00452_20180223181759,29.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00022_20180302151803,133.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00417_20180301201841,483.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00775_20180302215939,120.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00457_20180302191003,18.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00223_20180301183513,164.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00755_20180302214859,340.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_01012_20180215232350,49.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00825_20180302222620,57.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00716_20180302212811,125.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00910_20180302231139,51.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00854_20180223215222,5.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00888_20180223221030,82.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00462_20180302191245,60.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00048_20180223144230,77.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00222_20180215162214,3.0,0.0,0.0,0.0,0.0
data/spl/172.31.69.13/cap_00393_20180301200553,152.0,0.0,0.0,4.0,0.0
data/spl/172.31.69.13/cap_00108_20180215152127,4.0,0.0,0.0,0.0,0.0
